timestamp,gpu_utilization,memory_utilization,memory_used_mb,memory_total_mb,memory_percent,temperature_c,power_draw_w,power_limit_w,sm_clock_mhz,mem_clock_mhz
1763138605.9358406,1,0,0,0,0,40,0,0,0,0
1763138606.5516946,1,0,0,0,0,40,0,0,0,0
1763138607.0520947,1,0,0,0,0,40,0,0,0,0
1763138607.5527964,1,0,0,0,0,45,0,0,0,0
1763138608.053934,95,0,0,0,0,46,0,0,0,0
1763138608.6196713,70,0,0,0,0,45,0,0,0,0
1763138609.120646,70,0,0,0,0,47,0,0,0,0
1763138609.6216402,96,0,0,0,0,47,0,0,0,0
1763138610.1222892,96,0,0,0,0,47,0,0,0,0
1763138610.6229498,95,0,0,0,0,49,0,0,0,0
1763138611.1233785,95,0,0,0,0,48,0,0,0,0
1763138611.624084,96,0,0,0,0,47,0,0,0,0
1763138612.125684,96,0,0,0,0,49,0,0,0,0
1763138612.6265347,96,0,0,0,0,49,0,0,0,0
1763138613.1273246,96,0,0,0,0,48,0,0,0,0
1763138613.6277552,96,0,0,0,0,52,0,0,0,0
1763138614.1283407,96,0,0,0,0,50,0,0,0,0
1763138614.6290667,96,0,0,0,0,49,0,0,0,0
1763138615.1293337,96,0,0,0,0,49,0,0,0,0
1763138615.6299963,95,0,0,0,0,52,0,0,0,0
1763138616.1313627,95,0,0,0,0,51,0,0,0,0
1763138616.6324732,96,0,0,0,0,53,0,0,0,0
1763138617.1333876,96,0,0,0,0,52,0,0,0,0
1763138617.6339707,96,0,0,0,0,52,0,0,0,0
1763138618.13487,96,0,0,0,0,51,0,0,0,0
1763138618.6355507,96,0,0,0,0,51,0,0,0,0
1763138619.1362984,96,0,0,0,0,52,0,0,0,0
1763138619.6369174,96,0,0,0,0,51,0,0,0,0
1763138620.137466,96,0,0,0,0,51,0,0,0,0
1763138620.6388404,96,0,0,0,0,51,0,0,0,0
1763138621.139757,96,0,0,0,0,54,0,0,0,0
1763138621.64031,96,0,0,0,0,52,0,0,0,0
1763138622.1406214,96,0,0,0,0,53,0,0,0,0
